Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield
35.939854845002884,11.461635987955862,91.34216771310275,22.13659505732337,76.87819525764525,5.141213454004117,210.58933608096476,Rice,1.1651645302107818
146.01469918020192,51.27682728686927,81.61588753882626,16.84531694101216,73.00979061393751,4.517514513161009,267.2377352562912,Rice,1.7920780138112105
119.67455290701284,48.175062653673365,14.89264646470778,44.05560674440907,75.42165883308286,7.266611460989877,132.51848605339,Rice,1.526386409518562
49.231500822656336,82.07062703035493,44.51436207238371,22.194645543244174,77.26450895545496,6.044336323388835,52.36338061037326,Rice,1.0992656874476063
149.86958688472188,34.652602774568564,40.81486667565972,10.059391504047522,35.14617618055446,7.5808072428127184,167.53694307497796,Rice,1.3549884199265159
120.15600953334852,19.47871871125727,12.952403575474024,17.701252379660858,74.63573899431199,5.442091946277329,344.1224895860924,Rice,1.3814323094737357
127.62672710399816,24.72119279737649,56.374643033090926,44.06529151470757,64.7037893304805,5.9021444259365605,138.5065207932522,Rice,1.6463628006457731
111.54350312777504,56.786511736523785,81.76321299239395,22.70404048407181,78.71173708478094,6.414982359459065,254.8563874662165,Rice,1.694450169294519
146.19984313937954,57.39601655430645,14.09799411610003,39.08823420088386,61.3383846239961,6.528397456741023,52.65281316132888,Rice,1.5257911662423767
52.65309947860131,79.70329236002969,57.81259159698218,15.958264420961877,93.6452338705074,7.392139932303712,209.94356449550585,Rice,1.2904424173071638
147.64465796578904,65.5137938635452,86.12610318598499,31.225988667737013,91.25361972863344,4.823375632241856,49.5014056594902,Rice,1.823537615957648
35.68099394548224,37.1335710893445,85.2623416196659,29.94310883160562,97.5035331827809,5.769823590498008,234.95986624914968,Rice,1.360253070404876
7.541289386178502,87.04247138730778,27.561396838982503,22.73753842511821,41.54779099414156,5.360523483124005,325.5503250093698,Rice,1.0451007396975809
133.06446322397846,79.99088532195503,44.77984301062032,24.709806829938515,92.7351081797083,8.126730728926773,213.0671724072562,Rice,1.7300498011942966
138.2706581830832,86.99360170271372,87.90248525922155,42.394297449806,37.34239370638789,7.633531804944516,25.26062152570224,Rice,1.8278324204969816
75.38850073907818,70.65505566023997,65.93878171644445,39.19841221767166,79.09995501034544,5.416813449996281,61.09126662549125,Rice,1.4639380963647874
90.9405957349943,73.00703484281489,84.60121939295729,27.41627073396948,73.33320875350338,7.791711560614168,182.95713397224048,Rice,1.6159152195941875
127.87963260756082,17.19937575435521,72.31141643852993,14.885639556180722,40.80873714092006,4.724316456884656,274.2381374764865,Rice,1.4849539633751232
86.34601607163171,47.29665597062705,61.25849971950928,12.92073790479744,91.60324396928978,4.753837423811101,371.1425228384549,Rice,1.5022104369730855
29.743293728574947,13.302375450967444,49.23425831412212,23.191729350266208,86.0889380035418,7.233363324049527,99.48246168295114,Rice,0.8891382594449624
94.55072703204776,32.83578513853954,42.42320032688068,23.0034848772879,37.83994482714107,6.414189633375788,60.54955799483886,Rice,1.1072180883053804
37.17857542445616,63.87857056428618,20.527444765935343,35.94158210045323,89.138225372114,7.061590680001887,204.75413285131864,Rice,1.2020847724789596
143.71130066389966,85.51373810076699,69.37830357044379,39.141904520096645,93.6872637472101,6.452807574830104,154.30466791160984,Rice,1.985709172510571
26.983751699985845,78.56630823678934,16.929572639663576,36.71962242542152,53.83917782399955,5.657178637063852,198.52865531107344,Rice,1.1117392089822393
98.6226171189777,8.979514723836164,89.47474245674914,19.4194742133132,36.15246995457513,5.143040933629434,294.5355828085959,Rice,1.438985864444272
67.76653364956309,66.42425970061356,83.95678064911172,29.38339131969933,84.6150926206227,7.497976703717397,195.37533540453683,Rice,1.5323720037888786
108.9245440370465,87.69569422362156,46.62365245871874,31.59736070132994,97.71973102665808,5.6181083965747725,164.15609445818905,Rice,1.6697735762157766
8.841625650994352,79.23097088749559,21.920067761698757,24.50292109928053,96.43790664661913,8.060122985824206,89.39796582026791,Rice,0.896884302070565
62.39648995894353,25.11384412071626,64.8517730858814,39.378102878421394,55.7819211413624,5.233729694658541,129.89527552104278,Rice,1.2819712210883736
90.04873543461814,89.02688177257113,75.54371591307427,30.5665508441024,51.25036911525276,5.0173657509241565,394.58974485592887,Rice,1.8222551776705598
118.77629000886373,16.604797640588195,70.32258508825436,10.86666569077362,87.64659024306971,5.361120508173206,355.0725216892347,Rice,1.564018542402211
105.8118467749318,62.94698328849479,67.88072698025469,12.51510180619393,63.75422536924433,6.439332928346747,148.47347056135231,Rice,1.3905560310229426
59.37484801736218,42.78917240946845,53.83487027696601,23.804544271599944,57.92231892583502,6.563976807826193,155.65441505847903,Rice,1.1501257340492288
122.8079202755368,12.164478638762873,16.04278575115092,11.335874657212043,51.35876708819219,5.817377911246679,41.59432547130872,Rice,0.9723747865183897
7.961536686969241,79.39135316031354,94.93885244149092,23.929392550447417,98.55608778087722,4.974363542054667,253.88831983240067,Rice,1.3480315735803798
140.31328694800186,31.460695404303,39.908682365191225,31.1620935486306,98.70098297274116,8.43739572594091,113.0544627782916,Rice,1.5776606146237633
90.80510907308016,59.318850370522206,59.03107183828036,31.95788492833294,95.92324987688632,5.554571086226241,207.7577795672388,Rice,1.5872895124344297
38.82367820672484,29.52595066686292,83.53089858123492,32.68540686903422,75.14127850404853,8.350155314747584,375.4309324229878,Rice,1.4693873954805796
36.12055502231135,61.86903566375509,99.30440603472924,13.194748893443863,88.49992521493408,8.443337478018242,247.12620519082185,Rice,1.3195010507968674
106.43452156360884,27.82796524358797,93.06091647660638,35.04776208157162,31.614260749519776,4.642580268955996,59.02859437657705,Rice,1.4606349061465664
114.38278094323118,39.49972402397487,89.5518478088952,13.820532192217415,42.69132786493877,8.094171956091996,312.0765514008287,Rice,1.584284997076542
49.587565711343,38.116019322244846,95.77823602481703,33.564149433956686,72.63772204217773,7.099062214080508,104.4326540923586,Rice,1.3307484231389988
60.58168793230875,36.980793968452446,50.33760254239628,23.09386717237321,53.60229409702804,4.911303785663986,135.89466493749018,Rice,1.0892391565917647
8.825940158913614,58.8665170641994,20.59311164142222,39.89515799176716,50.65136640113795,8.233614955347818,275.026943979008,Rice,1.0783829552518107
148.36978741154857,5.733710546566535,98.94310179710266,44.3839491635096,62.86018404069209,4.63931480005926,121.43280432945868,Rice,1.845815139931792
132.01729699440165,34.062342305562446,99.31261988242608,42.82569931182,57.18147595997753,6.005745956414398,397.9481544530985,Rice,2.100092090909653
72.5200048505149,22.369868361794403,23.81866915931436,12.483205886160077,49.197438913206256,6.393626388029698,381.1305809631909,Rice,1.1293418236264192
85.84722757360329,13.454290586500363,87.34810183985068,37.29228855866205,36.69926487233872,7.333490399081661,153.0566081352189,Rice,1.4183694404534373
18.972430419066832,23.20526151686629,69.40450234444731,28.188593943759603,72.62338531461677,6.419766867370626,86.24014587567616,Rice,0.955468801966228
76.42370155603493,33.79340554074169,70.46105357966712,13.79827383189316,38.557850396024,7.511834868894749,207.0152148680896,Rice,1.1874565927001375
132.81361522188655,72.27230692295159,27.929187433196613,28.606568115730788,41.26926407843066,7.576228000759887,138.27311605538046,Rice,1.4994790719806237
125.17213389709326,8.953535268754628,78.21619420276642,24.05524302493533,94.30421938259494,7.288997723292353,262.25570880654413,Rice,1.6570026299238834
31.32502345774774,58.26766096948524,69.61579449206371,44.95883272867239,96.61609150395964,6.509403082691209,36.82250567183733,Rice,1.2895342941319297
87.36272555595863,20.636124904696626,53.78267197713509,24.006672162467964,69.57462903143679,7.336755232953464,339.2113878802396,Rice,1.4322800579702162
148.46550084517244,38.45946439995931,53.69195620579434,12.79665988083653,38.27460167262123,6.732358945208883,376.4068595996798,Rice,1.653396384002205
28.61647934361704,70.26488318405309,75.71224396795057,36.12909540820303,49.6011921045335,5.69640109519089,364.09741412363616,Rice,1.4813167745567803
33.08019688151478,76.41416885259235,17.65118195706007,29.715100587428765,56.04615105531848,8.329335234636115,330.3382622123979,Rice,1.204829788990914
143.87278439156543,73.7748128619953,74.12573867631048,20.354986251881144,79.85579610001903,6.739903791275166,190.19200791718683,Rice,1.7906447778850914
68.01843023184372,51.019231906524055,93.32624374138102,20.46293077699898,59.29061834325388,6.476213741863262,128.24581655267662,Rice,1.3179111828534888
91.36358509298076,64.72436866166336,61.96039244392565,35.98612362816787,39.385172246462766,8.307840604030789,258.8169455074685,Rice,1.5962811275076692
37.61054725466007,45.0337040707222,49.380462604804606,44.29513511732653,94.24068370482144,6.666193243539677,313.7652194925007,Rice,1.4658736369800942
148.37292933843426,48.31376336136879,33.62863100933849,40.80834918202544,98.04860351965878,5.439476578797828,191.92087437286855,Rice,1.817422034046072
131.54517037230335,46.82051879869937,42.78309812006776,18.78091077998414,89.15973074660802,7.307441490902232,27.68001513219163,Rice,1.363128385163135
26.263743097861653,24.312501740455733,26.70905029773446,41.23580090763731,43.025306485736586,5.257558124493439,106.78825925233735,Rice,0.9162893032017969
100.10275139566426,78.3506556466356,54.12872802268541,19.29292573726471,55.560151356983525,6.08041688233104,78.56621304492988,Rice,1.3346964091405138
129.38434003532274,8.116071456632413,97.73217667321089,24.34219468821652,53.92021412303194,7.9774409565348865,64.355380267094,Rice,1.4778163766346775
123.1758335343374,43.827523506552325,93.0892494305322,38.99633808406303,97.6101447101831,5.889189400338207,327.2484268651891,Rice,2.0321508330396583
54.21077362065669,62.61986502479748,32.07863893429493,44.828476708149445,81.14289494877082,7.77688009222499,251.6096958723651,Rice,1.4494082717662566
76.3098920960349,57.76308337662565,46.63459762428197,11.035406755141937,76.77053552266116,5.622572582341862,202.92076748994145,Rice,1.2081930071938625
83.29119120439238,30.01272156983304,36.6181962605711,23.721798728602813,96.71818187489818,7.484687239830724,296.0837366303473,Rice,1.379704993439917
44.13075066218032,82.1898200622802,50.596999166920575,30.053319487156944,75.57249556909892,5.046942423616411,386.9233782792506,Rice,1.5082127744544425
139.2346918939592,33.4128942997999,36.02547302086468,19.32163849130813,97.24249413422731,8.069423245536552,338.38485123700866,Rice,1.666600258871199
32.54683777995105,86.28151931696041,76.91739747396487,42.82868032345837,55.37339287007211,8.185487869332086,113.1363325205614,Rice,1.3814182582417853
105.43176216846294,58.37313266988918,93.40216578929947,25.538511613223896,42.61971216326117,8.409482797945067,345.3566148482356,Rice,1.761868027316177
59.87175248515043,48.16509395056222,63.77191731869471,43.47351921603224,32.892495177021374,5.337190097986623,106.62738683281732,Rice,1.3060892828994002
39.88588480011018,57.38948731124361,67.27848558449384,30.04260416006272,57.50202282301175,6.914318282406738,193.43256852212565,Rice,1.2495744840410334
97.38287992340874,17.5181987350899,28.83108206976652,15.512763092550657,84.50302257551525,5.134779203673444,250.7901327752962,Rice,1.2297171329532126
25.687777585076734,8.197987455731134,95.03764830109658,38.60598475916203,92.27224898998008,6.57755489250316,276.73584917136435,Rice,1.3805236382399084
85.89713202929761,53.74574551349836,56.20511381177965,18.682033225878342,59.05921504742547,6.0672336935965525,77.07977792118709,Rice,1.1975618922089233
64.69646927193902,33.08374612031911,76.1430128683114,36.51517401436388,31.160542427220463,6.488971239144353,314.1813318334374,Rice,1.4689597930254152
22.850310404338074,37.78136565428971,81.67818453731478,11.460435089233656,93.98220695425452,8.316983240373437,49.24640601156669,Rice,0.9061235579462309
137.01435385334446,52.34258951954178,58.86411731717415,29.088104807286644,44.30186998323929,6.162909044089113,225.39604004852572,Rice,1.682436835181915
79.42810084340601,38.03815785315874,58.52323667430215,27.062536985679863,91.99716053444637,5.61993543977869,332.94769222882087,Rice,1.5329153076282271
33.895495917253875,57.57368784959983,70.41978524258704,30.320087412353622,66.1501839036315,7.867636791586355,270.6973968655329,Rice,1.3300763229017492
80.7609278907518,9.852495817142408,14.593139585312294,19.359511004135516,98.78834315663342,5.516337705208394,256.3138431687387,Rice,1.139220324769796
92.67012566333996,60.5022205724857,48.49652414970095,39.32046036283809,30.649488201606,7.535632694003507,262.6916290898233,Rice,1.556038595754377
56.962993002296415,37.295576264296464,56.99318412949418,36.81954666648218,90.39523404347032,5.925048414903706,102.0552568451991,Rice,1.2757156219193098
20.543491225755236,86.83437936103826,50.00457010813142,22.82774571926044,44.13458175618873,4.508548615610005,121.39650427105988,Rice,1.0011819996204585
45.7566261157014,39.83772444641825,19.096396581291536,33.930427824663376,88.77512472089109,7.2687377271768,275.8959495739722,Rice,1.217432367505316
125.65693752120028,75.02072331064662,14.104785913311527,38.303925494510224,69.01774148847676,5.166817771566347,286.70775316359544,Rice,1.7175484922768387
35.31156929238408,23.644754793174485,85.54631312294818,17.423592340605456,56.92183992855507,4.857074822923626,390.2050679774303,Rice,1.2679620345738316
143.07617119966824,17.853324805511487,20.381604466161686,19.764448112212733,50.21123713649556,7.13550434917415,334.97183772309273,Rice,1.483506041397734
93.21439704737412,8.388565805999686,48.08456654334002,41.927531427218256,94.89748516050518,6.204016781552011,362.1127127796364,Rice,1.6547589462010592
97.39678228573744,39.744579203299935,77.56561225116734,16.09848494816491,98.87874675307113,4.593173021278994,369.798582710452,Rice,1.6450210237414997
52.1428857454052,45.376207652335225,32.917924983041466,30.93529988156328,95.34587616693624,5.504781767878635,74.47913496663118,Rice,1.103038637732334
105.8204564674274,26.60406248314202,36.61651256042793,33.25308691856427,51.166077661707874,6.796508976477335,392.1992204219802,Rice,1.5824427649593136
54.99018122850474,53.24078019665834,79.88193230896839,39.03213453114006,92.41576781726116,7.613643226746009,231.3144883306187,Rice,1.5606683452449137
39.34560792740616,68.98940939215116,15.528730182386418,19.339173566174168,90.88755775919564,5.893863786450774,397.49311654455374,Rice,1.2384711562677166
114.83377844507498,54.25741360670615,47.96663435173372,37.50776662146011,73.84769448197376,5.472886871153228,176.99011511303792,Rice,1.6285708407440147
44.2200221624345,43.61066894395263,29.446999583109232,41.12929593561922,33.19449036276561,7.413591144427512,399.27849788194976,Rice,1.3466805539401405
33.85568153954834,21.24629660943001,79.84576615629649,23.20723397487567,66.69568122589834,7.717994229706711,141.12785764462174,Rice,1.058991921996393
47.38036581017163,27.900200865714663,45.05526940511571,22.641293968266588,93.65071969805348,7.723634209160425,248.29977414965555,Rice,1.1628376624968935
52.36692669994776,41.52557443880934,79.81087379240996,38.17618757915345,43.62369048869069,5.725872541086393,227.71125704557244,Rice,1.402375365800295
36.63771335896124,44.29263350518165,65.70103376054726,40.40444488934279,88.11315773117988,7.1675346289375685,228.6485628791558,Rice,1.3877899295874836
110.2484700198294,63.35844330166055,24.87446548280918,10.06220458247664,62.22820718468781,6.31618865132366,394.3696058235386,Rice,1.460263607953046
81.17887583033387,48.95616141213792,64.36657706281989,12.068717426674558,62.75694410383556,7.626024592736211,177.61129396588947,Rice,1.2340415280796688
94.48186332020104,73.62160015597583,36.377441693213285,36.08872116210166,73.62942717780683,6.165147209443406,238.9563843102254,Rice,1.5858863341286418
76.19343991191093,9.568206660560438,45.36231590928262,18.43613493685081,72.11712441368226,5.948662238109174,158.3759837003735,Rice,1.0780926650746125
143.71795218016686,53.472971396491225,40.12310775973014,18.80395538347271,75.6850753653711,6.269708867948917,342.5916450513245,Rice,1.7215024557460226
93.11659743625808,64.0468044988398,15.411677317669067,37.67992608237259,57.47363858517853,6.154127374401208,138.2141597686627,Rice,1.3493308077112318
5.895642769275653,89.88443728604395,85.38138870183788,41.16047442533523,81.38766120114566,7.863361702535913,264.0812044419014,Rice,1.4791183516094069
61.30041611921841,16.038317483021324,25.86274615888065,10.669006549829414,58.06659303419539,6.8494144392046135,239.86249711400265,Rice,0.9207537663613662
130.31390027037898,7.269950081928405,26.71152950460076,38.33908253350698,68.16981641175705,7.9412002527705585,374.9669766537089,Rice,1.6749229044283762
91.11420315926368,65.59391623479125,98.16537557671106,42.57859106758212,59.94508890314616,6.128221890783494,73.72768992327718,Rice,1.6644180452129274
15.560162868315134,17.215264143279036,19.87057424412947,19.818663827376326,64.29691167661275,7.815994945761713,230.3480144190789,Rice,0.7660573797939983
65.91962531759432,7.07693706291483,41.29410714959485,24.296882283588623,77.6402106950978,4.995024756406272,221.30174161444387,Rice,1.1355563522156211
43.047796322706,26.608638946051,60.7910422731488,23.955296856907683,97.96238575593492,5.687842994466482,319.59676181000094,Rice,1.2933035694352257
35.77790318285656,46.558230896383066,88.88331643683325,43.836031224636606,30.385622644130425,6.434182854581454,296.06909023000367,Rice,1.4692981221153958
132.91700050206396,74.51778752782279,95.18467430183638,13.257819590322,78.67175903710886,6.165763109688054,73.73516064253997,Rice,1.6325339369211114
139.53601580254295,8.006617182845401,68.57457999195731,44.65675839504519,30.51042186407128,5.829093608496499,386.6254249279343,Rice,1.8902121031356092
121.05828928119976,17.76948819130059,22.067209836847884,16.829393436173568,37.01885126503063,7.678788306877427,361.9621599567218,Rice,1.3511625471758106
129.07349822499668,6.201985873242254,44.92619942696221,18.30689856336194,71.62744792333658,6.138511973425774,298.81761157634503,Rice,1.4688197395091969
119.27935498107416,62.24469728422103,32.6246163806488,28.48956668771083,51.648974655193264,5.219142303595395,20.51065216567446,Rice,1.3223336006337987
100.23682593546212,48.34305293758319,48.83186679271124,40.556032848009664,61.34505930647385,7.605622810285949,61.191044743053496,Rice,1.430982247497003
133.57584626192426,44.212424414434594,19.11562821539064,31.62290996702256,96.17677594104391,4.8593074333454105,360.15192528343186,Rice,1.7457135942502333
129.8149350821971,78.42182558333246,44.322678625089246,31.332997580810567,77.59585295674498,5.088327574990645,201.79230306613383,Rice,1.7319448514490694
146.77960977499498,28.172685610179027,56.45926227957968,43.21817237814473,71.12688950093519,6.978774815547326,344.6874929259259,Rice,1.9633761505330747
133.94456110770284,46.02380725785552,35.9459699171424,27.795629239569774,47.9264386147298,6.0686482298888205,41.76847060716145,Rice,1.3671557472129692
57.24967995845669,87.21757059299114,70.15175197424051,27.43265590392605,49.70841489912295,7.511263866042901,284.6224625457685,Rice,1.4868739708514938
27.826275281975647,80.16006466541508,76.8658183254052,43.95357902203504,79.37058774636631,7.758110019198307,293.642084862149,Rice,1.5789938942829762
91.7204338553209,80.53639758802564,41.87282062015424,41.34161947019728,41.688797303774905,4.995531332854775,352.5464060089901,Rice,1.7170428398398112
99.05905808750984,35.32458388708255,90.8300108745796,25.755584609449397,32.356697785845576,6.997937360717165,176.22756245271742,Rice,1.463085889716018
134.51670190826013,82.7957712828678,64.80358729595119,14.413514278172086,97.21963855272593,7.565160274596934,272.92639036648603,Rice,1.7916859828273677
87.41378389610176,51.527920061267295,31.555472334048368,33.07772980316197,30.810928665703827,6.205372765648228,204.6062091557384,Rice,1.3148799335192698
15.873919377074278,24.51001746812837,56.10640883119751,38.6928486092932,41.47694074244132,5.459160195302955,356.76144735059654,Rice,1.203969099542958
68.32233197054532,30.863418830343804,20.262764036633676,16.986848695218043,89.70540598717145,6.26251556063033,100.70751752531774,Rice,0.9652397889421339
25.41550385238828,60.04401687776162,69.18373396310282,30.15112415678021,95.43358563809508,7.423230446767818,296.0486043230686,Rice,1.3723715229146984
130.29044346660288,23.343098588965592,81.54128101703482,26.929942758239417,34.5693667513993,6.800545249740335,337.5120611786071,Rice,1.7235968594318503
63.06784193933233,28.69705010152997,84.24042585391432,14.464745520544426,34.850735129862905,7.500480642594393,357.2834590142012,Rice,1.3100244478962801
119.83430587963824,60.444063601811486,81.49714465584856,23.0687144291726,45.36294995385074,7.90907367808794,180.8085039955224,Rice,1.60871384702197
124.06511209789608,62.2819271880776,69.06681993871979,26.742822715848213,54.89459939265116,4.7097361947153775,68.17968637280376,Rice,1.5288357341251806
34.719544847943126,16.570974708169256,35.006718761598066,16.658565973437913,95.02824702989538,6.999052432688149,53.79105889217832,Rice,0.7737707360969639
57.62853392949448,36.33257000340929,15.639820091570405,42.115716531330406,64.01811512935251,7.717691965903931,97.18106025679444,Rice,1.1060741158527856
40.05904219618573,89.07791905572147,47.53511191163992,18.46707941438865,82.55956400649566,6.195717795438473,370.1893616856268,Rice,1.3776486996371573
52.92460190597645,36.29338833237509,27.10052022648059,37.44484167057142,38.57893627645694,5.0499556154099325,162.57102160486127,Rice,1.0960825662964193
117.23116416769172,58.999851551919406,48.251705793389874,13.407891591577954,75.67823194075626,7.883707832896578,184.09622014712775,Rice,1.4256937986121963
95.15962490759703,66.98676213733938,60.90103823053855,24.92986243136655,46.18748758680467,8.394983657090176,79.40631472963594,Rice,1.3414424780890684
30.041993760264024,18.66668948596277,60.13369910712786,39.341796881458095,32.930580972662774,4.800162177653961,391.40308818522993,Rice,1.2974270526328564
11.408132524090473,29.98268734356465,36.1625868019895,31.902565552650085,56.49128494961079,5.652952824841077,292.13203924056256,Rice,1.0157793365253893
44.3041757600726,16.941554544963132,76.203366752593,12.964880222425505,71.61864867012794,5.876717599435844,395.58281362498025,Rice,1.2456279226351157
128.14537283241066,76.07058447003826,43.36473783193488,24.78971356885428,32.511915245397695,4.7190555893169375,145.00025647388782,Rice,1.5003187915531335
123.20472226310532,64.58461461081376,63.1421461913365,14.754935518956696,43.12870566352278,5.642281141184122,214.3744122899344,Rice,1.5105272187198606
86.46297908458162,44.51803030074493,65.70066664537492,10.754434501000103,81.46779595291693,5.532899990848003,327.3197706993401,Rice,1.4264713605218176
138.93180706765966,8.900444496292266,68.8470629022406,39.7819697789904,44.46398222894444,6.1913906193258175,209.12700127363087,Rice,1.6926232839575612
118.1693513516534,58.03661152291464,41.176003395210365,15.922027787459392,50.35511221844331,8.406781987167061,211.9154516643914,Rice,1.401506558883724
80.92539229375579,53.88601803622655,29.872161405960288,43.80287973234435,99.8796632288931,6.701066100514124,163.33075585886738,Rice,1.486892540841397
87.09992823258978,33.53733502536689,58.794526053585166,22.410362887195244,94.50250931799242,7.407089241837272,197.9898979164356,Rice,1.3823882958777631
26.953483968045163,30.09453710467359,11.297728171467508,38.1122248915671,49.9872337278189,5.002854161286853,291.0846902038507,Rice,1.0424233504152762
38.70381212744217,80.6782215288599,24.728249380785837,18.6807819523002,42.455809672853455,6.979990105867019,22.15987514509368,Rice,0.8283460367607365
71.97410534929607,45.343032130194345,22.289809241420325,12.635614674754413,72.59622028664975,8.465117076303404,383.4127372010477,Rice,1.2400201846246361
89.33169353259242,46.50505940631698,81.77432008450323,12.629182480972954,87.97061770071826,8.241327123309691,267.4018883954053,Rice,1.4829058748264976
28.216471021804065,53.860792502629934,95.80570295179317,14.090170776291446,88.9311164187925,5.386297033297377,158.93809705897797,Rice,1.1635895820835602
132.39496978866384,13.924495843331243,74.76296230735397,23.155195530925447,85.69535926780692,7.619919315962457,326.739490062721,Rice,1.732482349610318
99.50550424654844,73.44754590603058,88.04014035421257,17.393132189162916,94.3133039962694,6.685795520887557,111.16716964044944,Rice,1.5437558198923018
83.07355176020495,16.671816213484366,39.43227893226512,16.67616740852712,91.78988698883325,5.054276842734771,348.8575257521404,Rice,1.3223112969856166
29.19364916824931,21.6854256828278,45.39245028954069,15.20522155207354,53.69173660426276,7.611930758939986,273.8580589699217,Rice,0.9258880717470752
32.75817644665618,32.31715385522868,31.16260010020974,24.099018709214125,34.75757253178318,7.227323541927149,282.1740214280899,Rice,0.9780720977836035
96.89697231273456,23.783849532754456,30.81030393659451,15.69016717046831,49.58541441219219,6.2310187920709685,70.1664735877444,Rice,1.0053166000251261
46.83574472536436,51.70193247677805,17.517404385931883,44.03509733668848,91.61681490798026,6.175501797307664,146.1077196896901,Rice,1.2290464614734187
83.63475522997358,31.073060036761987,37.70926420443037,18.77028644274839,79.24317860056068,5.167567915189185,177.5380030551262,Rice,1.1859572377616068
99.63702508852482,20.30432363682804,41.28739491358115,17.87194642281726,77.78463917148466,5.192036772573738,91.09714101030713,Rice,1.149633559588882
72.53791930492369,89.23567872213161,93.25285867335712,39.97177390727175,62.96044880089928,6.231773388126648,393.6835112384673,Rice,1.9227302152974253
97.48793463797163,29.195885491022985,31.52833154491052,16.947609978159885,36.00484591105652,7.251981560496748,255.53848972890304,Rice,1.1981649371751844
91.28650035844556,36.11350770353339,89.71523664546886,42.50193914704304,89.86990908633413,6.804561029010799,398.8269435124028,Rice,1.9272201246402048
83.25722671215841,81.41640583354344,25.305147525432908,40.63879155512846,42.0865616991711,6.351487962807438,109.5376083830778,Rice,1.3618545884958588
136.0856072853874,43.49195356403919,48.82745355305338,11.79527846137076,88.03888913580803,4.551319641339642,256.51298646114844,Rice,1.5567572606777405
87.17329096961389,37.988876434501016,42.44810361608102,31.675859777425444,71.3624755222518,5.984800459354498,186.73288136493983,Rice,1.3658419287995947
48.9491519461516,16.752302053474775,42.78901383726045,34.264550811053056,71.41829480324307,5.253710824963081,249.75754854350413,Rice,1.201398367500745
90.45778591383366,33.1891128342082,12.811393111900385,25.70952596082828,34.44040913334528,7.676007756347429,288.343550524695,Rice,1.217421468919063
50.57163395586562,31.457950536900388,80.0667791676471,39.20144755308014,75.84739085662088,6.914887624094735,221.25124592549776,Rice,1.4324596412301585
131.26945042095275,77.34508064773232,25.54224342009916,26.375176898733717,32.541549441226834,5.587898338127166,87.13713223192714,Rice,1.4065234678300753
105.04494473667728,5.916360301280632,90.95603512627731,24.809201855137125,60.56334890865308,4.959845683673892,196.17437288345312,Rice,1.472191034344468
17.21785149192769,87.94313776103768,42.63362231077022,23.03697791120865,51.4138286742193,7.942798114665043,392.6802394191334,Rice,1.246330835865491
